username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
OneRyt,,"Everyone is talking about Trudeau and Xi, which is understandable, but I'm also curious about Modi. Canadian - Indian relations have soured of late as well. #G20 #cdnpoli #trudeau #Indiahttps://www.news18.com/photogallery/world/g20-summit-2019-pm-narendra-modi-meets-world-leaders-in-japan-2207297.html …",0,1,0,1144756848727351296,https://twitter.com/OneRyt/status/1144756848727351296,22771072,2019-06-28 23:57:55+00:00,Fri Jun 28 23:57:55 +0000 2019,,#G20 #cdnpoli #trudeau #Indiahttps,,https://www.news18.com/photogallery/world/g20-summit-2019-pm-narendra-modi-meets-world-leaders-in-japan-2207297.html
Political_Tool,charlesadler,All thanks to progressive ideas and forward thinking and inclusive policies and legislation. #cdnpoli,0,2,1,1144756765457711104,https://twitter.com/Political_Tool/status/1144756765457711104,996912621746995200,2019-06-28 23:57:36+00:00,Fri Jun 28 23:57:36 +0000 2019,,#cdnpoli,,
TomEngel18,DianeMariePosts,The #CanadianSenate should be abolished. #cdnpoli,0,1,1,1144756389631254529,https://twitter.com/TomEngel18/status/1144756389631254529,751919973497384962,2019-06-28 23:56:06+00:00,Fri Jun 28 23:56:06 +0000 2019,,#CanadianSenate #cdnpoli,,
LRCBrown,,ð“A little help with a ‘Red Herring’.” µ“Is math hard?” ` #cdnpoli #bcpoli #vanpoli #vanRE 'pic.twitter.com/DlR1tyChdV,0,0,1,1144756344467050496,https://twitter.com/LRCBrown/status/1144756344467050496,437298305,2019-06-28 23:55:55+00:00,Fri Jun 28 23:55:55 +0000 2019,,#cdnpoli #bcpoli #vanpoli #vanRE,,
URTechDotCa,,VIDEO: #Ontario & #Saskatchewan Agreed In Court That #Carbon Taxes Are Both Effective & The Lowest Cost Method of Reducing Greenhouse Gases https://www.partisanissues.com/2019/06/even-dissenting-judges-agree-the-canadian-federal-government-has-the-right-to-apply-a-carbon-tax/ … #cdnpoli #carbontax,0,0,0,1144756164653006848,https://twitter.com/URTechDotCa/status/1144756164653006848,556596064,2019-06-28 23:55:12+00:00,Fri Jun 28 23:55:12 +0000 2019,,#Ontario #Saskatchewan #Carbon #cdnpoli #carbontax,,https://www.partisanissues.com/2019/06/even-dissenting-judges-agree-the-canadian-federal-government-has-the-right-to-apply-a-carbon-tax/
joannachiu,,Inquest into teen’s overdose death shows privacy laws mean parents still left in the dark https://www.thestar.com/opinion/contributors/2019/06/28/an-inquest-into-the-overdose-death-of-a-victoria-teen-shows-privacy-laws-mean-parents-still-left-in-the-dark.html … First column on a heavy but important topic by @Ben_oharabyrne for @torontostar @starvancouver #bcpoli #OpioidCrisis #cdnpoli,1,4,2,1144756098483646464,https://twitter.com/joannachiu/status/1144756098483646464,98077302,2019-06-28 23:54:57+00:00,Fri Jun 28 23:54:57 +0000 2019,@Ben_oharabyrne @torontostar @starvancouver,#bcpoli #OpioidCrisis #cdnpoli,,https://www.thestar.com/opinion/contributors/2019/06/28/an-inquest-into-the-overdose-death-of-a-victoria-teen-shows-privacy-laws-mean-parents-still-left-in-the-dark.html
BradleySumner,MercedesGlobal,1. The weather 2. Jet Lag Two minutes are up #cdnpoli,0,0,0,1144755995605966848,https://twitter.com/BradleySumner/status/1144755995605966848,34030748,2019-06-28 23:54:32+00:00,Fri Jun 28 23:54:32 +0000 2019,,#cdnpoli,,
MikeBeauvais,,"Brian Lilley wrote a whole column about being mad that somebody send profanity in a tweet to Lisa MacLeod and then wants a cookie for not being a dick to Catherine McKenna while he was at the same dinner with her good. Good stuff, Bri. #TOpoli #cdnpoli pic.twitter.com/jIJHUfWxtV",0,0,0,1144755986307133440,https://twitter.com/MikeBeauvais/status/1144755986307133440,170919329,2019-06-28 23:54:30+00:00,Fri Jun 28 23:54:30 +0000 2019,,#TOpoli #cdnpoli,,
AsiliAnga,avilewis,"But Cdn politicians like JustinTrudeau, JasonKenney, or AndrewScheer r never asked really hard questions, like: ""How worried are u that one day, you'll be hauled before a courtrm or a publicinquiry to answer why u were so blind to the climatecrisis when it was so obvious #Cdnpoli https://twitter.com/avilewis/status/1144678927392264193 …",0,0,0,1144755870825402368,https://twitter.com/AsiliAnga/status/1144755870825402368,983096706433724416,2019-06-28 23:54:02+00:00,Fri Jun 28 23:54:02 +0000 2019,,#Cdnpoli,,https://twitter.com/avilewis/status/1144678927392264193
BugJudy,HILITINGHOCKEY,Applicable to Conservative Premiers #cdnpoli #abpoli #skpoli #mbpoli #onpoli #NeverCPC #KenneyBFFhttps://twitter.com/HILITINGHOCKEY/status/1144754929447292928 …,1,1,0,1144755807386398720,https://twitter.com/BugJudy/status/1144755807386398720,363070453,2019-06-28 23:53:47+00:00,Fri Jun 28 23:53:47 +0000 2019,,#cdnpoli #abpoli #skpoli #mbpoli #onpoli #NeverCPC #KenneyBFFhttps,,https://twitter.com/HILITINGHOCKEY/status/1144754929447292928
BradleySumner,MercedesGlobal,Good morning Mr......... would have worked. Response would have come. Our PM looked like the junior that he is Embarrassing #cdnpoli,0,0,0,1144755651144552448,https://twitter.com/BradleySumner/status/1144755651144552448,34030748,2019-06-28 23:53:10+00:00,Fri Jun 28 23:53:10 +0000 2019,,#cdnpoli,,
local2nanaimo,,BC Ferries union wants zero-tolerance policy to stop harassment - http://bit.ly/2X7gXdv #bcpoli #canlab #cdnpoli @BCFMWU,0,0,0,1144755473280712704,https://twitter.com/local2nanaimo/status/1144755473280712704,719354287332012032,2019-06-28 23:52:28+00:00,Fri Jun 28 23:52:28 +0000 2019,@BCFMWU,#bcpoli #canlab #cdnpoli,,http://bit.ly/2X7gXdv
thereds8,AndrewScheer,Your ‘climate plan’... 1) Doubles down on the Paris accord that isn’t working 2) Has boutique tax credits out the wazoo 3) Claims CO2 is the problem 4) Fantasises that China will care about our clean LNG 5) Forces penalties on business #PPC2019 #cdnpoli https://twitter.com/AndrewScheer/status/1144711366504325120 …,16,24,2,1144755356809216000,https://twitter.com/thereds8/status/1144755356809216000,31960302,2019-06-28 23:52:00+00:00,Fri Jun 28 23:52:00 +0000 2019,,#PPC2019 #cdnpoli,,https://twitter.com/AndrewScheer/status/1144711366504325120
SteveBrownBC,globalnews,"""The other leaders want me to grab Justin Trudeau by the pussy. What do you think?"" #cdnpoli https://twitter.com/globalnews/status/1144606942205272064 …",0,1,0,1144755304833306631,https://twitter.com/SteveBrownBC/status/1144755304833306631,572716982,2019-06-28 23:51:47+00:00,Fri Jun 28 23:51:47 +0000 2019,,#cdnpoli,,https://twitter.com/globalnews/status/1144606942205272064
gurdipsahota,,For Pride Month he posted a photo of himself in a rainbow turban. Then Barack Obama retweeted it @CNN https://cnn.it/2Wk6PxL #PrideMonth #Pride2019 #cdnpoli #uspoli,0,0,0,1144754992751845376,https://twitter.com/gurdipsahota/status/1144754992751845376,194726509,2019-06-28 23:50:33+00:00,Fri Jun 28 23:50:33 +0000 2019,@CNN,#PrideMonth #Pride2019 #cdnpoli #uspoli,,https://cnn.it/2Wk6PxL
robotsmakesushi,jkenney,"And because you are a #Harperite, you will do it badly, and lose. #AlbertaDougFord #cdnpoli #abpoli #ableg #ScheerNonsense",0,0,1,1144754925244747776,https://twitter.com/robotsmakesushi/status/1144754925244747776,1154709402,2019-06-28 23:50:17+00:00,Fri Jun 28 23:50:17 +0000 2019,,#Harperite #AlbertaDougFord #cdnpoli #abpoli #ableg #ScheerNonsense,,
CassieIrish,ValMackinnon,"Vote, Show people facts when they spout propaganda. Volunteer, if not political, volunteer anywhere, converse with people and use facts. This election will affect Canada in a way we’ve NEVER SEEN BEFORE! This Trumpian. Everything gone! Scheer has same goals as Ford. #cdnpoli pic.twitter.com/6UCZ7RmQ9F",0,0,0,1144754799658831872,https://twitter.com/CassieIrish/status/1144754799658831872,3194939185,2019-06-28 23:49:47+00:00,Fri Jun 28 23:49:47 +0000 2019,,#cdnpoli,,
BevAzevedo,RealKiefer,"Dear Mr Sutherland. Please hurry up with the next season of ‘Designated Survivor’ Also character, ‘Seth Wright’ speaks on behalf of so many Canadians when it comes to the #CPC party! If I may. I love this scene. Going to make it my ring tone! @kalpenn #cdnpoli pic.twitter.com/OOSwpFlOCN",1,7,1,1144754772291051521,https://twitter.com/BevAzevedo/status/1144754772291051521,893479800,2019-06-28 23:49:40+00:00,Fri Jun 28 23:49:40 +0000 2019,@kalpenn,#CPC #cdnpoli,,
ReinhartG,,#cdnhealth #cdnpoli https://www.cbc.ca/news/politics/maid-assisted-death-increase-1.4715944 …,1,1,0,1144754767786401792,https://twitter.com/ReinhartG/status/1144754767786401792,334853637,2019-06-28 23:49:39+00:00,Fri Jun 28 23:49:39 +0000 2019,,#cdnhealth #cdnpoli,,https://www.cbc.ca/news/politics/maid-assisted-death-increase-1.4715944
OtagoGrad,,"""The Liberal Party of Canada appears to have been infiltrated by a variety of individuals who are supporters of Islamist extremism."" https://goo.gl/BnaL7N #cdnpoli #M103",9,11,2,1144754730952024064,https://twitter.com/OtagoGrad/status/1144754730952024064,101193997,2019-06-28 23:49:31+00:00,Fri Jun 28 23:49:31 +0000 2019,,#cdnpoli #M103,,https://goo.gl/BnaL7N
TomEngel18,debarrister,"1. They do but it's standard for #Cons and @CPC_HQ to defy the law. Federal Justice lawyer said that @stephenharper gov't, of which @jkenney and @AndrewScheer were members, passed legislation they warned them was unconstitutional. https://www.thestar.com/opinion/editorials/2013/01/19/government_lawyer_edgar_schmidt_courageously_blows_the_whistle_editorial.html … #cdnpoli #abpoli ...",1,1,1,1144754620159254530,https://twitter.com/TomEngel18/status/1144754620159254530,751919973497384962,2019-06-28 23:49:04+00:00,Fri Jun 28 23:49:04 +0000 2019,@CPC_HQ @stephenharper @jkenney @AndrewScheer,#Cons #cdnpoli #abpoli,,https://www.thestar.com/opinion/editorials/2013/01/19/government_lawyer_edgar_schmidt_courageously_blows_the_whistle_editorial.html
DarynL3,CBCNews,Tell the truth it was 4-1 had this mean a hockey game playoff you would have said it was a slaughter. #STOP your #fakenews #propaganda #onpoli #cdnpoli,0,0,0,1144754619383517184,https://twitter.com/DarynL3/status/1144754619383517184,971067419300052994,2019-06-28 23:49:04+00:00,Fri Jun 28 23:49:04 +0000 2019,,#STOP #fakenews #propaganda #onpoli #cdnpoli,,
thisisszombie,AndrewScheer,Your first action... Crawl under a rock. #ScheerStupidity #cdnpoli,0,4,0,1144754189895131137,https://twitter.com/thisisszombie/status/1144754189895131137,22969581,2019-06-28 23:47:22+00:00,Fri Jun 28 23:47:22 +0000 2019,,#ScheerStupidity #cdnpoli,,
Thomas_Chanzy,,Le Président de @TFOCanada @GlennOFarrell annonce son départ. Grosse perte pour les médias francophones au Canada. https://onfr.tfo.org/glenn-ofarrell-president-de-tfo-quittera-ses-fonctions/ … via @ONfr_TFO #onpoli #cdnpoli #polcan #onfr #frcan,1,1,0,1144754119560876032,https://twitter.com/Thomas_Chanzy/status/1144754119560876032,24226699,2019-06-28 23:47:05+00:00,Fri Jun 28 23:47:05 +0000 2019,@TFOCanada @GlennOFarrell @ONfr_TFO,#onpoli #cdnpoli #polcan #onfr #frcan,,https://onfr.tfo.org/glenn-ofarrell-president-de-tfo-quittera-ses-fonctions/
nettangel7,TorontoStar,"#cdmedia is the biggest problem. Constantly misleading Canadians with their clickbait headlines. If you’re rich, Evangelical or alt-right, voting CPC may help you. For everyone else, it will be hell. #cdnpoli #StandWithTrudeau #NeverConservativepic.twitter.com/lXFF3FjxID",4,8,1,1144754110501142528,https://twitter.com/nettangel7/status/1144754110501142528,1439072737,2019-06-28 23:47:03+00:00,Fri Jun 28 23:47:03 +0000 2019,,#cdmedia #cdnpoli #StandWithTrudeau #NeverConservativepic,,
matthewdufresne,2muchfun4me,Balancing the budget is a contemporary battle cry of would be Federal governments. In reality and in accordance with economic theory a balanced budget is seldom good governance as generally budgets should be at surplus in an upturn and in deficit during downturns. #cdnpoli https://twitter.com/2muchfun4me/status/1144275997446926336 …,0,0,0,1144754097700167680,https://twitter.com/matthewdufresne/status/1144754097700167680,197116275,2019-06-28 23:47:00+00:00,Fri Jun 28 23:47:00 +0000 2019,,#cdnpoli,,https://twitter.com/2muchfun4me/status/1144275997446926336
OhToFreeCanada,,Wow just wow. #cdnpoli #TrudeauMustGohttps://edmontonjournal.com/news/national/866-of-45000-irregular-asylum-seekers-removed-by-cbsa-since-2017/wcm/cd4f448d-3af1-4664-bb22-0902d879cd8e/amp?__twitter_impression=true …,8,10,4,1144754086329376768,https://twitter.com/OhToFreeCanada/status/1144754086329376768,582373690,2019-06-28 23:46:57+00:00,Fri Jun 28 23:46:57 +0000 2019,,#cdnpoli #TrudeauMustGohttps,,https://edmontonjournal.com/news/national/866-of-45000-irregular-asylum-seekers-removed-by-cbsa-since-2017/wcm/cd4f448d-3af1-4664-bb22-0902d879cd8e/amp?__twitter_impression=true
TheGentYYC,Saije12,#ConservativesAreNoGoodWithMoney #cdnpoli https://twitter.com/Saije12/status/1144749622075650048 …,1,1,0,1144754036895178752,https://twitter.com/TheGentYYC/status/1144754036895178752,182230187,2019-06-28 23:46:45+00:00,Fri Jun 28 23:46:45 +0000 2019,,#ConservativesAreNoGoodWithMoney #cdnpoli,,https://twitter.com/Saije12/status/1144749622075650048
nickemilanovic,,My Two Cents: Our Relations with China #picknick #NDP #hamont #canpoli #cdnpoli #onpoli #canadianpolitics #China #Huawai #JustinTrudeau #G20Summitpic.twitter.com/tOc3STZGd5,3,6,0,1144753887573893120,https://twitter.com/nickemilanovic/status/1144753887573893120,1045345070726221825,2019-06-28 23:46:09+00:00,Fri Jun 28 23:46:09 +0000 2019,,#picknick #NDP #hamont #canpoli #cdnpoli #onpoli #canadianpolitics #China #Huawai #JustinTrudeau #G20Summitpic,,
robtmackinnon,l_stone,"An internal review to assess how badly the Ontario government has been dishonest, with an assessment of the dishonesty of a @fordnation government. Anyone who ever followed the Fords knew it would be about this bad. It’s probably worse. #onpoli #cdnpoli https://twitter.com/l_stone/status/1144746263033896961 …",0,1,0,1144753869597138944,https://twitter.com/robtmackinnon/status/1144753869597138944,1051802324,2019-06-28 23:46:05+00:00,Fri Jun 28 23:46:05 +0000 2019,@fordnation,#onpoli #cdnpoli,,https://twitter.com/l_stone/status/1144746263033896961
MuskokaMoneybag,Sflecce,Your government is the worst! Doug Ford is Cruel! Doug Ford is especially Cruel to Children! #FordIsFailing #FordCutsHurt #onpoli #topoli #ottpoli #cdnpoli,6,35,1,1144753702567366658,https://twitter.com/MuskokaMoneybag/status/1144753702567366658,378298356,2019-06-28 23:45:25+00:00,Fri Jun 28 23:45:25 +0000 2019,,#FordIsFailing #FordCutsHurt #onpoli #topoli #ottpoli #cdnpoli,,
SteveBrownBC,CameronAhmad,"The courts ruled it was ""constitutional"" - cue laff trac. Not that it was effective. You're a very stupid man. #cdnpoli #climatechangehttps://twitter.com/CameronAhmad/status/1144733816847851520 …",0,0,1,1144753629087186944,https://twitter.com/SteveBrownBC/status/1144753629087186944,572716982,2019-06-28 23:45:08+00:00,Fri Jun 28 23:45:08 +0000 2019,,#cdnpoli #climatechangehttps,,https://twitter.com/CameronAhmad/status/1144733816847851520
SierraClubBC,cblackst,Thanks to @cblackst for this highly informative #isitgenocide Twitter series in honour of #MMIWG. Something for all of us to read and understand how Indigenous peoples in Canada have experienced genocide. #cdnpoli #bcpolihttps://twitter.com/cblackst/status/1144325670102683649 …,1,2,0,1144753564306141184,https://twitter.com/SierraClubBC/status/1144753564306141184,126789549,2019-06-28 23:44:52+00:00,Fri Jun 28 23:44:52 +0000 2019,@cblackst,#isitgenocide #MMIWG #cdnpoli #bcpolihttps,,https://twitter.com/cblackst/status/1144325670102683649
derekmoran_,AQUILAE_TRUST,#cdnpoli https://www.youtube.com/watch?v=vjVkXlxsO8Q …,0,0,0,1144753386648158209,https://twitter.com/derekmoran_/status/1144753386648158209,496542809,2019-06-28 23:44:10+00:00,Fri Jun 28 23:44:10 +0000 2019,,#cdnpoli,,https://www.youtube.com/watch?v=vjVkXlxsO8Q
DarynL3,jkenney,#PClairs it wasn't a split decision. Go back to school and take math you #simpleton #ScheerStupidity #FordIsFailing #onpoli #cdnpoli,0,0,1,1144753311956000769,https://twitter.com/DarynL3/status/1144753311956000769,971067419300052994,2019-06-28 23:43:52+00:00,Fri Jun 28 23:43:52 +0000 2019,,#PClairs #simpleton #ScheerStupidity #FordIsFailing #onpoli #cdnpoli,,
GSawision,DarrenT84692423,Great shirt! #cdnpoli SCHEER should wear one!,0,1,0,1144753102844809220,https://twitter.com/GSawision/status/1144753102844809220,121644639,2019-06-28 23:43:02+00:00,Fri Jun 28 23:43:02 +0000 2019,,#cdnpoli,,
AHandmaid2,jkenney,"4:1 is not a split, genius. It's a majority ruling. Stop wasting tax dollars denying climate change! #CDNpoli #ClimateChangeIsRealpic.twitter.com/LQqaLZdBmU",0,1,0,1144753034905509888,https://twitter.com/AHandmaid2/status/1144753034905509888,1129079808208572416,2019-06-28 23:42:46+00:00,Fri Jun 28 23:42:46 +0000 2019,,#CDNpoli #ClimateChangeIsRealpic,,
yvonne4tn,Linda_Solomon,Taking my pulse and breathing on a mirror I hold in front of my mouth. Whew... I'm ALIVE. #cdnpoli https://twitter.com/Linda_Solomon/status/1144662494939496448 …,3,8,0,1144752979196678144,https://twitter.com/yvonne4tn/status/1144752979196678144,275164696,2019-06-28 23:42:33+00:00,Fri Jun 28 23:42:33 +0000 2019,,#cdnpoli,,https://twitter.com/Linda_Solomon/status/1144662494939496448
NormanUhlman,,"So, this is how ⁦⁦ @fordnation⁩ & ⁦ @CPC_HQ⁩ run government? #onpoli #cdnpoli Keep up the good work ⁦ @AndreaHorwath⁩ ⁦ @OntarioNDP⁩ ⁦Ford government deliberately spread misinformation about autism program, internal review sayshttps://www.theglobeandmail.com/canada/article-leaked-internal-report-says-ford-government-botched-new-autism-program/ …",0,0,0,1144752961391943680,https://twitter.com/NormanUhlman/status/1144752961391943680,946735498562740225,2019-06-28 23:42:29+00:00,Fri Jun 28 23:42:29 +0000 2019,@fordnation @CPC_HQ @AndreaHorwath @OntarioNDP,#onpoli #cdnpoli,,https://www.theglobeandmail.com/canada/article-leaked-internal-report-says-ford-government-botched-new-autism-program/
GSawision,Allen_Volpe,Ok expertexactly where and by whom is this occuring? I won a bet against Al Gore who said Canada would have no Winters by 2016 #cdnpoli make it a good one for a laugh!,0,0,1,1144752800397692928,https://twitter.com/GSawision/status/1144752800397692928,121644639,2019-06-28 23:41:50+00:00,Fri Jun 28 23:41:50 +0000 2019,,#cdnpoli,,
CassieIrish,ElkeBabiuk,"I’ve canceled subscriptions. I expect factual neutrality. But #cdnmedia has clearly chosen a side, willingly or not. It misses the message & creates scandal where none should be. Common sense says phaseout & existing stock. Common sense doesn’t prevail. #cdnpoli Monkey see... pic.twitter.com/jcI8Q9iqQd",10,26,1,1144752750519042050,https://twitter.com/CassieIrish/status/1144752750519042050,3194939185,2019-06-28 23:41:38+00:00,Fri Jun 28 23:41:38 +0000 2019,,#cdnmedia #cdnpoli,,
BSOMPCYouth,,"Thank you to Doug Shipley, the #Conservative candidate for Barrie-Springwater-Oro-Medonte, for coming to speak to our members tonight in #Midhurst. We'll be proud to support your campaign for MP! #CDNpoli #CPC @DougShipleyBSOMpic.twitter.com/I5o0wltri6",3,8,0,1144752708496347136,https://twitter.com/BSOMPCYouth/status/1144752708496347136,1069733562746920961,2019-06-28 23:41:28+00:00,Fri Jun 28 23:41:28 +0000 2019,@DougShipleyBSOMpic,#Conservative #Midhurst #CDNpoli #CPC,,
tamara_tea,,@fordnation @jeffyurekMPP maybe budget 30$million for EDUCATION or HEALTH CARE or literally ANYTHING ELSE than wasting it trying to stop the federal gov from doing what's within their right. So much for fiscal responsibility.This Ford gov is a joke #carbontax #cdnpoli,0,0,0,1144752678079213568,https://twitter.com/tamara_tea/status/1144752678079213568,360988116,2019-06-28 23:41:21+00:00,Fri Jun 28 23:41:21 +0000 2019,@fordnation @jeffyurekMPP,#carbontax #cdnpoli,,
DirkaProut,,And more in accordance with our federal Environmental Bill of Rights. #onpoli #cdnpoli,0,1,0,1144752618855686145,https://twitter.com/DirkaProut/status/1144752618855686145,1033853325249142784,2019-06-28 23:41:07+00:00,Fri Jun 28 23:41:07 +0000 2019,,#onpoli #cdnpoli,,
Linda_Solomon,,Meat on the bones. #cdnpoli #cleantech http://tinyurl.com/yx9hrjzv via @NatObserver,0,0,0,1144752409035460608,https://twitter.com/Linda_Solomon/status/1144752409035460608,51636356,2019-06-28 23:40:17+00:00,Fri Jun 28 23:40:17 +0000 2019,@NatObserver,#cdnpoli #cleantech,,http://tinyurl.com/yx9hrjzv
thereds8,davidakin,I’m pretty sure he’s had that opportunity for four years. #PPC2019 #cdnpoli https://twitter.com/davidakin/status/1144733609863127040 …,4,9,2,1144752394221305865,https://twitter.com/thereds8/status/1144752394221305865,31960302,2019-06-28 23:40:13+00:00,Fri Jun 28 23:40:13 +0000 2019,,#PPC2019 #cdnpoli,,https://twitter.com/davidakin/status/1144733609863127040
GaryCgy1,jkenney,Why have conservatives become obsessed with beer after Trudeau legalized lot? #Alberta #AbLeg #abpoli #onpoli #Ontario #cdnpoli #cdnmedia #canada #jasonkenney #scheeridiothttps://twitter.com/jkenney/status/1144633715408166917 …,0,0,1,1144752385035653120,https://twitter.com/GaryCgy1/status/1144752385035653120,1093211611391700992,2019-06-28 23:40:11+00:00,Fri Jun 28 23:40:11 +0000 2019,,#Alberta #AbLeg #abpoli #onpoli #Ontario #cdnpoli #cdnmedia #canada #jasonkenney #scheeridiothttps,,https://twitter.com/jkenney/status/1144633715408166917
KitKatJAK,EmmaJackson57,I'm guessing this was in Alberta? Their heads are in the tar sands. #cdnpoli #nopipelines,0,1,2,1144752350319353856,https://twitter.com/KitKatJAK/status/1144752350319353856,423039176,2019-06-28 23:40:03+00:00,Fri Jun 28 23:40:03 +0000 2019,,#cdnpoli #nopipelines,,
ChironX99,ESharp13,#FridayFact #TheCimateChangeHoaxOf2019 has been shown just as tagged. A #Hoax. On the bright side there is reason to believe why such masses are lured to belief otherwise. A symptom known as #Co2Syndrome is infectious. #Canadians should inoculate now before Oct.2019. #cdnpoli https://twitter.com/ESharp13/status/1144731862331514880 …,0,1,0,1144752311379664896,https://twitter.com/ChironX99/status/1144752311379664896,23714176,2019-06-28 23:39:54+00:00,Fri Jun 28 23:39:54 +0000 2019,,#FridayFact #TheCimateChangeHoaxOf2019 #Hoax #Co2Syndrome #Canadians #cdnpoli,,https://twitter.com/ESharp13/status/1144731862331514880
