username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
GonnaFry,,Federal NDP Rocked By Wave Of Defections To Greens In New Brunswick #cdnpoli #ClimateCrisis #ClimateActionhttps://www.huffingtonpost.ca/entry/ndp-greens-new-brunswick_ca_5d6ecc19e4b0cdfe0576f5a4 …,0,0,0,1169036749806419968,https://twitter.com/GonnaFry/status/1169036749806419968,744559800877342730,2019-09-03 23:57:35+00:00,Tue Sep 03 23:57:35 +0000 2019,,#cdnpoli #ClimateCrisis #ClimateActionhttps,,https://www.huffingtonpost.ca/entry/ndp-greens-new-brunswick_ca_5d6ecc19e4b0cdfe0576f5a4
NIPRGreens,ElizabethMay,#elxn43 just got a whole lot more interesting! #GPC #ForwardTogether #cdnpoli https://twitter.com/ElizabethMay/status/1169003767586574338 …,0,1,0,1169036692956864513,https://twitter.com/NIPRGreens/status/1169036692956864513,2998654810,2019-09-03 23:57:21+00:00,Tue Sep 03 23:57:21 +0000 2019,,#elxn43 #GPC #ForwardTogether #cdnpoli,,https://twitter.com/ElizabethMay/status/1169003767586574338
billtemp,ClimatismBlog,"Science Quiz: List 3 giveaway signs that these Climatism charts are completely bogus. There is no ""Global Temperature Plunge"". #ClimateChange #science #cdnpoli #COP24",0,0,0,1169036692436770817,https://twitter.com/billtemp/status/1169036692436770817,138823612,2019-09-03 23:57:21+00:00,Tue Sep 03 23:57:21 +0000 2019,,#ClimateChange #science #cdnpoli #COP24,,
MyMercurialMind,TorontoStar,Why does he lie all the time? Why does he hate Canada? Why does he hate women? Why does he hate brown people? Why does he hate Canadians? Why does he use hate and fear mongering to try and govern? #cdnmedia #cdnpoli,0,7,4,1169036645091467264,https://twitter.com/MyMercurialMind/status/1169036645091467264,34406737,2019-09-03 23:57:10+00:00,Tue Sep 03 23:57:10 +0000 2019,,#cdnmedia #cdnpoli,,
richardajabu,sarmcbride,Um...14? Aren't there only 10 federal electoral districts in NB? https://twitter.com/richardajabu/status/1127637626985435136 … #cdnpoli #yow #elxn43 #nbpoli,0,0,1,1169036494637608961,https://twitter.com/richardajabu/status/1169036494637608961,259582197,2019-09-03 23:56:34+00:00,Tue Sep 03 23:56:34 +0000 2019,,#cdnpoli #yow #elxn43 #nbpoli,,https://twitter.com/richardajabu/status/1127637626985435136
ruthmkb,ElkeBabiuk,"WHO is Andy talking to? His ""audience"" is his camera person? #cdnpoli",1,9,2,1169036464002392066,https://twitter.com/ruthmkb/status/1169036464002392066,1454928205,2019-09-03 23:56:27+00:00,Tue Sep 03 23:56:27 +0000 2019,,#cdnpoli,,
GabrielleMLoren,,"Happy, excited, and hounoured to be the @CPC_HQ candidate for West Vancouver-Sunshine Coast-Sea to Sky! We’re ready to turn this riding blue! #cdnpoli #elxn43 #VoteGabrielleLorenhttps://www.cbc.ca/news/politics/conservative-party-nominate-candidates-1.5269201 …",41,71,4,1169036442686971904,https://twitter.com/GabrielleMLoren/status/1169036442686971904,2773773977,2019-09-03 23:56:22+00:00,Tue Sep 03 23:56:22 +0000 2019,@CPC_HQ,#cdnpoli #elxn43 #VoteGabrielleLorenhttps,,https://www.cbc.ca/news/politics/conservative-party-nominate-candidates-1.5269201
guycarisse,EDenhoff,But « What about Bob »? Or Richard Bedford Bennett? Or W.L. MacKenzie King (or) Pierre Elliott Trudeau? #TrudeauMustGo. #elxn43,0,1,0,1169036434742882304,https://twitter.com/guycarisse/status/1169036434742882304,197231985,2019-09-03 23:56:20+00:00,Tue Sep 03 23:56:20 +0000 2019,,#TrudeauMustGo #elxn43,,
ThePhotowagon,CanadaMoments,"There it is. Yet another #Conservative govt slashing & burning health, education, social services to pay off a $4.5 billion gift to rich corporations. BS: no raising taxes on the rich, poor stupid citizens get to pay for mismanagement #NeverTrustAConservative #cdnpoli #abpolihttps://twitter.com/CanadaMoments/status/1168953386135359490 …",11,22,2,1169036409174470656,https://twitter.com/ThePhotowagon/status/1169036409174470656,21547158,2019-09-03 23:56:14+00:00,Tue Sep 03 23:56:14 +0000 2019,,#Conservative #NeverTrustAConservative #cdnpoli #abpolihttps,,https://twitter.com/CanadaMoments/status/1168953386135359490
JayneBarnard1,,"Sign the letter alongside Ellen Gabriel, Naomi Klein, Grand Chief Stewart Phillip + others to push @CBC to host a debate on climate & a #GreenNewDeal during #elxn43. #ChangeTheDebatehttps://our-time.ca/change-debate/",0,0,0,1169036348008759296,https://twitter.com/JayneBarnard1/status/1169036348008759296,1417651057,2019-09-03 23:55:59+00:00,Tue Sep 03 23:55:59 +0000 2019,@CBC,#GreenNewDeal #elxn43 #ChangeTheDebatehttps,,https://our-time.ca/change-debate/
FakamionKamion,RadioCanadaInfo,"Ah le vote, quand tu réussis à nous briser, à nous sortir de nos zones de confort... Dans le fond, tout n'était qu'idéologie religieuse... #polcan #polqc #Canadahttps://twitter.com/RadioCanadaInfo/status/1169008183014244353 …",0,0,0,1169036329558138886,https://twitter.com/FakamionKamion/status/1169036329558138886,1431657776,2019-09-03 23:55:55+00:00,Tue Sep 03 23:55:55 +0000 2019,,#polcan #polqc #Canadahttps,,https://twitter.com/RadioCanadaInfo/status/1169008183014244353
RosieBarton,,Different views. #mississauga #elxn43 pic.twitter.com/5LinsmBLxA,6,71,5,1169036294242144263,https://twitter.com/RosieBarton/status/1169036294242144263,75050644,2019-09-03 23:55:46+00:00,Tue Sep 03 23:55:46 +0000 2019,,#mississauga #elxn43,,
ChristineNorm,,"Débat instructif à saveur électorale organisé par l’Association des économistes québécois. @Gabriel_SMarie y était le fier représentant du Bloc. Le 21 approche, on le sent! #polcan #BlocQcpic.twitter.com/4kzOLEVOUW",3,9,0,1169036279562035201,https://twitter.com/ChristineNorm/status/1169036279562035201,2375818352,2019-09-03 23:55:43+00:00,Tue Sep 03 23:55:43 +0000 2019,@Gabriel_SMarie,#polcan #BlocQcpic,,
stevewardpoli,rachaiello,Wow! The @CanadianGreens have nominated more candidates than either the Liberals or NDP. Plus many #Green nominations have been contested by more than one candidate. The #Greens are attracting great candidates as the #GreenWave continues to build! #VoteGreen #cdnpoli https://twitter.com/rachaiello/status/1168522052468465665 …,4,15,0,1169036071734300672,https://twitter.com/stevewardpoli/status/1169036071734300672,860525113552384000,2019-09-03 23:54:53+00:00,Tue Sep 03 23:54:53 +0000 2019,@CanadianGreens,#Green #Greens #GreenWave #VoteGreen #cdnpoli,,https://twitter.com/rachaiello/status/1168522052468465665
ForgeRat,HedyFry,#elxn43 https://twitter.com/HedyFry/status/1168672710563491840 …,0,0,0,1169036026452619266,https://twitter.com/ForgeRat/status/1169036026452619266,1545053600,2019-09-03 23:54:43+00:00,Tue Sep 03 23:54:43 +0000 2019,,#elxn43,,https://twitter.com/HedyFry/status/1168672710563491840
katiepeheakoe,,"#coastalgaslink #trudeau #cdnpoli Ancient war trail destroyed by pipeline company, says Wet'suwet'en hereditary chief https://aptnnews.ca/2019/09/03/ancient-war-trail-destroyed-by-pipeline-company-says-wetsuweten-hereditary-chief/ …",0,0,0,1169035969128873984,https://twitter.com/katiepeheakoe/status/1169035969128873984,3518251463,2019-09-03 23:54:29+00:00,Tue Sep 03 23:54:29 +0000 2019,,#coastalgaslink #trudeau #cdnpoli,,https://aptnnews.ca/2019/09/03/ancient-war-trail-destroyed-by-pipeline-company-says-wetsuweten-hereditary-chief/
GonnaFry,,"Canadian Voters Must Treat Climate Change ‘As If It’s War,’ Leading Activists Say #cdnpoli https://www.huffingtonpost.ca/entry/climate-change-canada-david-suzuki_ca_5d6ea9abe4b0cdfe05769fdb …",0,0,0,1169035956747472896,https://twitter.com/GonnaFry/status/1169035956747472896,744559800877342730,2019-09-03 23:54:26+00:00,Tue Sep 03 23:54:26 +0000 2019,,#cdnpoli,,https://www.huffingtonpost.ca/entry/climate-change-canada-david-suzuki_ca_5d6ea9abe4b0cdfe05769fdb
LooniePolitics,,We Need To Talk About Mr. Dressup’s White Supremacy Problem https://shar.es/aXC4JG #cdnpoli,0,0,1,1169035794620788736,https://twitter.com/LooniePolitics/status/1169035794620788736,1543786818,2019-09-03 23:53:47+00:00,Tue Sep 03 23:53:47 +0000 2019,,#cdnpoli,,https://shar.es/aXC4JG
ForgeRat,andraydomise,% And trolled him at the same time. They both know because of his confrontational style & ethnic origins it's a likelihood he's on a list somewhere. #cdnpoli,0,0,0,1169035673233498113,https://twitter.com/ForgeRat/status/1169035673233498113,1545053600,2019-09-03 23:53:18+00:00,Tue Sep 03 23:53:18 +0000 2019,,#cdnpoli,,
PeterKellyBC,,Greens be like #cdnpoli pic.twitter.com/uXGxoc1BmC,4,4,0,1169035641642000385,https://twitter.com/PeterKellyBC/status/1169035641642000385,16135612,2019-09-03 23:53:11+00:00,Tue Sep 03 23:53:11 +0000 2019,,#cdnpoli,,
krimichaud,JeanMarcLeger1,"Le @BlocQuebecois en tête avec Le Québec, c'est nous. #polcan #polqc #BlocQchttps://twitter.com/JeanMarcLeger1/status/1168956389169008642 …",19,35,6,1169035615389851649,https://twitter.com/krimichaud/status/1169035615389851649,2530008414,2019-09-03 23:53:04+00:00,Tue Sep 03 23:53:04 +0000 2019,@BlocQuebecois,#polcan #polqc #BlocQchttps,,https://twitter.com/JeanMarcLeger1/status/1168956389169008642
kaysiebs,,Spicy: https://www.macleans.ca/opinion/why-albertans-should-stop-voting-conservative/ … #abpoli #ableg #cdnpoli,0,0,0,1169035576126988288,https://twitter.com/kaysiebs/status/1169035576126988288,44960542,2019-09-03 23:52:55+00:00,Tue Sep 03 23:52:55 +0000 2019,,#abpoli #ableg #cdnpoli,,https://www.macleans.ca/opinion/why-albertans-should-stop-voting-conservative/
Tigergeorgie,Bill_Morneau,One TRILLION now in Liberal Debt! What about that bill? Since July 11 Liberal Campaign Promises $32 +++BILLION = added to Debt! LPC paying for your vote! Take the blue pill & Vote #Scheer4PM #TrudeauMustGo #cdnpoli https://twitter.com/Bill_Morneau/status/1168915611772182531 …,11,16,1,1169035513967403009,https://twitter.com/Tigergeorgie/status/1169035513967403009,1342022083,2019-09-03 23:52:40+00:00,Tue Sep 03 23:52:40 +0000 2019,,#Scheer4PM #TrudeauMustGo #cdnpoli,,https://twitter.com/Bill_Morneau/status/1168915611772182531
itsTim_eh,liberal_party,"“outside of a campaign” Just like “raising people out of poverty”, the ONLY 2 ways you asshats can even APPEAR to accomplish ANYTHING is to either change the rules or outright cheat. #elxn43 #GarbageDayInOttawa #AllLiberalsMustGohttps://twitter.com/liberal_party/status/1169004710642298881?s=21 …",1,1,0,1169035435559010304,https://twitter.com/itsTim_eh/status/1169035435559010304,2380549591,2019-09-03 23:52:22+00:00,Tue Sep 03 23:52:22 +0000 2019,,#elxn43 #GarbageDayInOttawa #AllLiberalsMustGohttps,,https://twitter.com/liberal_party/status/1169004710642298881?s=21
kenny_sherlock,leaderpost,Sherlock: The media needs to be better during this election campaign. #mediabias #skpoli #cdnpoli #prestitutes #mediabailout #statemedia,0,0,0,1169035416567275521,https://twitter.com/kenny_sherlock/status/1169035416567275521,1105362293636956161,2019-09-03 23:52:17+00:00,Tue Sep 03 23:52:17 +0000 2019,,#mediabias #skpoli #cdnpoli #prestitutes #mediabailout #statemedia,,
rickoshadows,Bret_Sears,"There is being ""politically correct"", and there is ""not being an asshole"". Assholes can't tell the difference. #cdnpoli",0,0,0,1169035380588367872,https://twitter.com/rickoshadows/status/1169035380588367872,23218428,2019-09-03 23:52:09+00:00,Tue Sep 03 23:52:09 +0000 2019,,#cdnpoli,,
DustinG_esq,ezralevant,Truth #cdnpoli #onpoli #polqchttps://twitter.com/ezralevant/status/1168878190363906054 …,0,0,0,1169035184307494912,https://twitter.com/DustinG_esq/status/1169035184307494912,1044474340899606528,2019-09-03 23:51:22+00:00,Tue Sep 03 23:51:22 +0000 2019,,#cdnpoli #onpoli #polqchttps,,https://twitter.com/ezralevant/status/1168878190363906054
jracanelli,TrueNorthCentre,How do you claim to be non-partisan when every one of your articles and tweets is anti-Trudeau? #cdnpoli,0,0,0,1169035165714276353,https://twitter.com/jracanelli/status/1169035165714276353,41652774,2019-09-03 23:51:17+00:00,Tue Sep 03 23:51:17 +0000 2019,,#cdnpoli,,
barbarella128i,Franktmcveety,"Given the trouble Jagmeet Singh is in, maybe the party is courting her to take over as the Federal party leader? As long as he's in charge, that party will be reduced to no party status after #elxn43",0,3,0,1169035060181266433,https://twitter.com/barbarella128i/status/1169035060181266433,2833462566,2019-09-03 23:50:52+00:00,Tue Sep 03 23:50:52 +0000 2019,,#elxn43,,
JrmieJ,,Maxime Bernier traite Greta Thunberg de mentalement instable: «C'est en train de lui péter dans la face» https://www.985fm.ca/nouvelles/opinions/246707/maxime-bernier-traite-greta-thunberg-de-mentalement-instable-cest-en-train-de-lui-peter-dans-la-face … #Canada #polcan #MaximeBernier #PPC2019 #MadMax #BernierNation #LetMaxSpeak #LetMaxMakeAFoolOfHimself @GretaThunberg #Environnement #Climat #elxn43,0,0,1,1169035015486922753,https://twitter.com/JrmieJ/status/1169035015486922753,823182360,2019-09-03 23:50:41+00:00,Tue Sep 03 23:50:41 +0000 2019,@GretaThunberg,#Canada #polcan #MaximeBernier #PPC2019 #MadMax #BernierNation #LetMaxSpeak #LetMaxMakeAFoolOfHimself #Environnement #Climat #elxn43,,https://www.985fm.ca/nouvelles/opinions/246707/maxime-bernier-traite-greta-thunberg-de-mentalement-instable-cest-en-train-de-lui-peter-dans-la-face
MaximusPqc,Kara_jd,"So Libertarians wants less state, except when they don't agree with another individual freedoms, then big state and regulations is alright? That's an interesting concept. @peoplespca @MaximeBernier #PPC #polcan",0,0,0,1169034917927432193,https://twitter.com/MaximusPqc/status/1169034917927432193,1032250391671566336,2019-09-03 23:50:18+00:00,Tue Sep 03 23:50:18 +0000 2019,@peoplespca @MaximeBernier,#PPC #polcan,,
DailyHiveYYC,,"Jagmeet Singh is ""proud"" of his brother for confronting an Islamophobic heckler http://ow.ly/KjAT50vVENc #cdnpoli pic.twitter.com/yMvvCjn9CX",0,0,0,1169034853377040384,https://twitter.com/DailyHiveYYC/status/1169034853377040384,3150873468,2019-09-03 23:50:03+00:00,Tue Sep 03 23:50:03 +0000 2019,,#cdnpoli,,http://ow.ly/KjAT50vVENc
KM0331,TomPark1n,Wonder what her stand on Quebec's Bill 21 is?? Kinda makes you go hmmm... #cdnpoli,1,3,0,1169034846448103424,https://twitter.com/KM0331/status/1169034846448103424,74276700,2019-09-03 23:50:01+00:00,Tue Sep 03 23:50:01 +0000 2019,,#cdnpoli,,
TylerDucharme,threadreaderapp,#cdnpoli #TrudeauMustGohttps://twitter.com/threadreaderapp/status/1168711230565036032 …,0,0,0,1169034798582632453,https://twitter.com/TylerDucharme/status/1169034798582632453,399893643,2019-09-03 23:49:50+00:00,Tue Sep 03 23:49:50 +0000 2019,,#cdnpoli #TrudeauMustGohttps,,https://twitter.com/threadreaderapp/status/1168711230565036032
wearenorth99,,There's a violent neo-Nazi on the loose in Canada and our political class doesn't seem to care... https://www.cbc.ca/news/canada/manitoba/patrik-mathews-neo-nazi-group-recruitment-1.5268780 … #cdnpoli,12,6,0,1169034756115353600,https://twitter.com/wearenorth99/status/1169034756115353600,919555427184103424,2019-09-03 23:49:40+00:00,Tue Sep 03 23:49:40 +0000 2019,,#cdnpoli,,https://www.cbc.ca/news/canada/manitoba/patrik-mathews-neo-nazi-group-recruitment-1.5268780
Mike_Maka,,A new study says 86% of potential home buyers are interested in using the First Time Home Buyers Incentive. Who would not want to cut their mortgage payments by up to $286 a month! #cdnpoli https://www.newswire.ca/news-releases/bmo-housing-survey-over-40-per-cent-of-first-time-home-buyers-believe-now-is-a-good-time-to-buy-898941671.html …,1,0,0,1169034730915975168,https://twitter.com/Mike_Maka/status/1169034730915975168,197638869,2019-09-03 23:49:34+00:00,Tue Sep 03 23:49:34 +0000 2019,,#cdnpoli,,https://www.newswire.ca/news-releases/bmo-housing-survey-over-40-per-cent-of-first-time-home-buyers-believe-now-is-a-good-time-to-buy-898941671.html
TylerDucharme,neil_ndbress,@VassyKapelos #cdnpoli #TrudeauMustGohttps://twitter.com/neil_ndbress/status/1168795872487854081 …,0,0,0,1169034715594207233,https://twitter.com/TylerDucharme/status/1169034715594207233,399893643,2019-09-03 23:49:30+00:00,Tue Sep 03 23:49:30 +0000 2019,@VassyKapelos,#cdnpoli #TrudeauMustGohttps,,https://twitter.com/neil_ndbress/status/1168795872487854081
jphnGalt,JustinTrudeau,"Truly strong, that’s why teacher retire with hefty pensions at 55, while majority of graduates from their school district cannot afford rent? We need an accountable system that educates tomorrows leaders. #cdnpoli #education",0,0,0,1169034609084051456,https://twitter.com/jphnGalt/status/1169034609084051456,920910188,2019-09-03 23:49:05+00:00,Tue Sep 03 23:49:05 +0000 2019,,#cdnpoli #education,,
pebayf,,14 candidats néo-démocrates du Nouveau-Brunswick se rallient au Parti vert https://ici.radio-canada.ca/nouvelle/1284937/candidats-npd-nouveau-brunswick-parti-vert … #polCan #NPD #Green,0,0,0,1169034537319510016,https://twitter.com/pebayf/status/1169034537319510016,48572725,2019-09-03 23:48:47+00:00,Tue Sep 03 23:48:47 +0000 2019,,#polCan #NPD #Green,,https://ici.radio-canada.ca/nouvelle/1284937/candidats-npd-nouveau-brunswick-parti-vert
DavidWa59907969,,"A reminder that unless you have a progressive foreign policy, you can't call yourself a progressive political party. Canada is in desperate need of a progressive party. #elxn43 #cdnpoli #bcpoli",0,0,1,1169034498236932097,https://twitter.com/DavidWa59907969/status/1169034498236932097,1157395568135557120,2019-09-03 23:48:38+00:00,Tue Sep 03 23:48:38 +0000 2019,,#elxn43 #cdnpoli #bcpoli,,
ltmcdies,JoshuaPotash,Oh man I love this. Correct grammar #cdnpoli https://twitter.com/JoshuaPotash/status/1169032898290376705 …,0,2,0,1169034434882019330,https://twitter.com/ltmcdies/status/1169034434882019330,104037382,2019-09-03 23:48:23+00:00,Tue Sep 03 23:48:23 +0000 2019,,#cdnpoli,,https://twitter.com/JoshuaPotash/status/1169032898290376705
TylerDucharme,sunlorrie,#cdnpoli #TrudeauMustGo #votePPChttps://twitter.com/sunlorrie/status/1168704022838218753 …,0,0,0,1169034402531332096,https://twitter.com/TylerDucharme/status/1169034402531332096,399893643,2019-09-03 23:48:15+00:00,Tue Sep 03 23:48:15 +0000 2019,,#cdnpoli #TrudeauMustGo #votePPChttps,,https://twitter.com/sunlorrie/status/1168704022838218753
austinsaral,CBCAfternoonDr,Thanks @CBCAfternoonDr for putting a spotlight on Canada’s kids in the lead up to the federal election! #raisingcanada #ifkidscouldvote #elxn43 @children1stcahttps://twitter.com/CBCAfternoonDr/status/1168986270300721152 …,0,1,0,1169034395061235714,https://twitter.com/austinsaral/status/1169034395061235714,898198957,2019-09-03 23:48:14+00:00,Tue Sep 03 23:48:14 +0000 2019,@CBCAfternoonDr @children1stcahttps,#raisingcanada #ifkidscouldvote #elxn43,,https://twitter.com/CBCAfternoonDr/status/1168986270300721152
user14201,AndrewScheer,Gotta love the chocolate milk close-up... You totally look like you've actually done this before. Not at all like you normally have a taxpayer funded chef and nanny doing it for you. Nope. You're a natural! #cdnpoli,1,26,3,1169034339453198339,https://twitter.com/user14201/status/1169034339453198339,573748192,2019-09-03 23:48:00+00:00,Tue Sep 03 23:48:00 +0000 2019,,#cdnpoli,,
RedTory1,Bill_Morneau,"The late Richard Hatfield used to say that when it came to elections never risk turning your opponent into a victim. I see the @liberal_party , @Bill_Morneau , @JustinTrudeau and @gmbutts don't see the value in that comment. #cdnpoli https://twitter.com/Bill_Morneau/status/1168915611772182531 …",0,1,2,1169034302488829952,https://twitter.com/RedTory1/status/1169034302488829952,1961105160,2019-09-03 23:47:51+00:00,Tue Sep 03 23:47:51 +0000 2019,@liberal_party @Bill_Morneau @JustinTrudeau @gmbutts,#cdnpoli,,https://twitter.com/Bill_Morneau/status/1168915611772182531
DonnaGillis,waitingforwow,#cdnpoli #NeverScheerhttps://twitter.com/waitingforwow/status/1169032445544583175 …,0,0,0,1169034254216499200,https://twitter.com/DonnaGillis/status/1169034254216499200,20917723,2019-09-03 23:47:40+00:00,Tue Sep 03 23:47:40 +0000 2019,,#cdnpoli #NeverScheerhttps,,https://twitter.com/waitingforwow/status/1169032445544583175
garysdeskcom,,"UCLA’s Williams Institute study- 700,000 LGBTQ-adults have gone through some form of #ConversionTherapy as of 2018. We need to ban this therapy in #ableg and across Canada. #cdnpoli https://thegailygrind.com/2019/09/03/conversion-therapy-group-founder-comes-out-as-gay-issues-apology-to-lgbt-community/?fbclid=IwAR0yE77CMUXBMarHzyHEB1I_Oag6EqsVMKLU0gAhgFmte3hHOd3iqfPLmNg …",0,1,1,1169034250651426818,https://twitter.com/garysdeskcom/status/1169034250651426818,708854156,2019-09-03 23:47:39+00:00,Tue Sep 03 23:47:39 +0000 2019,,#ConversionTherapy #ableg #cdnpoli,,https://thegailygrind.com/2019/09/03/conversion-therapy-group-founder-comes-out-as-gay-issues-apology-to-lgbt-community/?fbclid=IwAR0yE77CMUXBMarHzyHEB1I_Oag6EqsVMKLU0gAhgFmte3hHOd3iqfPLmNg
punditclass,,"The Toronto Star says Minhaj ""took Trudeau to the woodshed"". #cdnpoli It wasn't *that* bad ... but I guess when your baseline involves your nose being halfway up Justin's ass, a light ribbing by a Netflix comedian will seem like a catastrophe. https://www.thestar.com/entertainment/opinion/2019/09/03/hasan-minhaj-didnt-interview-justin-trudeau-he-took-him-to-the-woodshed.html …",22,71,4,1169034182816948229,https://twitter.com/punditclass/status/1169034182816948229,137073586,2019-09-03 23:47:23+00:00,Tue Sep 03 23:47:23 +0000 2019,,#cdnpoli,,https://www.thestar.com/entertainment/opinion/2019/09/03/hasan-minhaj-didnt-interview-justin-trudeau-he-took-him-to-the-woodshed.html
jmilligantdot,,. @innovativemeds @BoehringerCA @Servier @BayerCanada @MerckCanada @JanssenCanada Millions of Canadians can’t afford their meds. Why take @CanadianPM @GinettePT to court over new regs to reduce drug prices?Shame. #pharmacare #cdnpoli #canlab,0,0,0,1169034135043792896,https://twitter.com/jmilligantdot/status/1169034135043792896,28400610,2019-09-03 23:47:12+00:00,Tue Sep 03 23:47:12 +0000 2019,@innovativemeds @BoehringerCA @Servier @BayerCanada @MerckCanada @JanssenCanada @CanadianPM @GinettePT,#pharmacare #cdnpoli #canlab,,
reasonablewlvrn,,"""Canada needs to be defending minorities, defending people’s rights."" ""The problem, as others have pointed out, is that other than parrot some version of that line when asked, Trudeau hasn’t done anything about deeply discriminatory law"" #elxn43 #cdnpoli https://www.vice.com/amp/en_ca/article/3kxdaw/here-are-the-most-cringe-moments-of-justin-trudeaus-interview-with-hasan-minhaj?utm_campaign=sharebutton&__twitter_impression=true …",2,2,0,1169034122829946880,https://twitter.com/reasonablewlvrn/status/1169034122829946880,2393055440,2019-09-03 23:47:09+00:00,Tue Sep 03 23:47:09 +0000 2019,,#elxn43 #cdnpoli,,https://www.vice.com/amp/en_ca/article/3kxdaw/here-are-the-most-cringe-moments-of-justin-trudeaus-interview-with-hasan-minhaj?utm_campaign=sharebutton&__twitter_impression=true
